source,class,confidence,frame
traffic.mp4,car,0.8795,5
traffic.mp4,car,0.8344,5
traffic.mp4,car,0.7321,5
traffic.mp4,car,0.6241,5
traffic.mp4,motorcycle,0.6187,5
traffic.mp4,motorcycle,0.6167,5
traffic.mp4,person,0.5292,5
traffic.mp4,motorcycle,0.525,5
traffic.mp4,motorcycle,0.5115,5
traffic.mp4,person,0.479,5
traffic.mp4,motorcycle,0.4687,5
traffic.mp4,person,0.443,5
traffic.mp4,motorcycle,0.421,5
traffic.mp4,person,0.4173,5
traffic.mp4,motorcycle,0.4136,5
traffic.mp4,motorcycle,0.3881,5
traffic.mp4,motorcycle,0.3819,5
traffic.mp4,motorcycle,0.3809,5
traffic.mp4,motorcycle,0.3768,5
traffic.mp4,motorcycle,0.354,5
traffic.mp4,motorcycle,0.3355,5
traffic.mp4,motorcycle,0.3254,5
traffic.mp4,person,0.3161,5
traffic.mp4,motorcycle,0.3155,5
traffic.mp4,motorcycle,0.3119,5
traffic.mp4,person,0.3107,5
traffic.mp4,motorcycle,0.3039,5
traffic.mp4,motorcycle,0.2992,5
traffic.mp4,motorcycle,0.2983,5
traffic.mp4,motorcycle,0.2977,5
traffic.mp4,motorcycle,0.295,5
traffic.mp4,person,0.2947,5
traffic.mp4,person,0.2898,5
traffic.mp4,motorcycle,0.2798,5
traffic.mp4,motorcycle,0.2782,5
traffic.mp4,motorcycle,0.2727,5
traffic.mp4,motorcycle,0.2675,5
traffic.mp4,person,0.2611,5
traffic.mp4,person,0.2571,5
traffic.mp4,car,0.8535,10
traffic.mp4,car,0.8473,10
traffic.mp4,car,0.8149,10
traffic.mp4,motorcycle,0.7084,10
traffic.mp4,person,0.5969,10
traffic.mp4,car,0.5845,10
traffic.mp4,motorcycle,0.5629,10
traffic.mp4,motorcycle,0.5441,10
traffic.mp4,person,0.5308,10
traffic.mp4,person,0.4884,10
traffic.mp4,person,0.4741,10
traffic.mp4,car,0.4649,10
traffic.mp4,person,0.4589,10
traffic.mp4,person,0.4468,10
traffic.mp4,motorcycle,0.4263,10
traffic.mp4,motorcycle,0.4164,10
traffic.mp4,motorcycle,0.4163,10
traffic.mp4,motorcycle,0.4006,10
traffic.mp4,motorcycle,0.3989,10
traffic.mp4,motorcycle,0.3966,10
traffic.mp4,motorcycle,0.3714,10
traffic.mp4,motorcycle,0.3626,10
traffic.mp4,person,0.3604,10
traffic.mp4,motorcycle,0.3348,10
traffic.mp4,person,0.3297,10
traffic.mp4,motorcycle,0.3043,10
traffic.mp4,person,0.3027,10
traffic.mp4,motorcycle,0.2901,10
traffic.mp4,person,0.2844,10
traffic.mp4,motorcycle,0.2777,10
traffic.mp4,motorcycle,0.2656,10
traffic.mp4,motorcycle,0.2625,10
traffic.mp4,motorcycle,0.2596,10
traffic.mp4,motorcycle,0.2518,10
traffic.mp4,car,0.8635,15
traffic.mp4,car,0.7929,15
traffic.mp4,car,0.7752,15
traffic.mp4,person,0.69,15
traffic.mp4,car,0.5935,15
traffic.mp4,motorcycle,0.5872,15
traffic.mp4,motorcycle,0.5532,15
traffic.mp4,person,0.5509,15
traffic.mp4,motorcycle,0.5355,15
traffic.mp4,person,0.5249,15
traffic.mp4,motorcycle,0.4903,15
traffic.mp4,motorcycle,0.4868,15
traffic.mp4,person,0.4841,15
traffic.mp4,motorcycle,0.4684,15
traffic.mp4,motorcycle,0.4614,15
traffic.mp4,motorcycle,0.4364,15
traffic.mp4,motorcycle,0.4278,15
traffic.mp4,person,0.4223,15
traffic.mp4,car,0.4205,15
traffic.mp4,motorcycle,0.3974,15
traffic.mp4,person,0.3731,15
traffic.mp4,motorcycle,0.3517,15
traffic.mp4,motorcycle,0.3435,15
traffic.mp4,motorcycle,0.3394,15
traffic.mp4,person,0.3393,15
traffic.mp4,motorcycle,0.3384,15
traffic.mp4,motorcycle,0.3369,15
traffic.mp4,motorcycle,0.3294,15
traffic.mp4,motorcycle,0.3293,15
traffic.mp4,motorcycle,0.3232,15
traffic.mp4,motorcycle,0.3145,15
traffic.mp4,motorcycle,0.3135,15
traffic.mp4,motorcycle,0.3117,15
traffic.mp4,motorcycle,0.2965,15
traffic.mp4,motorcycle,0.2792,15
traffic.mp4,motorcycle,0.2777,15
traffic.mp4,person,0.2688,15
traffic.mp4,motorcycle,0.265,15
traffic.mp4,person,0.2561,15
traffic.mp4,car,0.8375,20
traffic.mp4,car,0.8195,20
traffic.mp4,car,0.7602,20
traffic.mp4,car,0.6656,20
traffic.mp4,motorcycle,0.5715,20
traffic.mp4,car,0.5531,20
traffic.mp4,motorcycle,0.5224,20
traffic.mp4,motorcycle,0.5186,20
traffic.mp4,motorcycle,0.4935,20
traffic.mp4,motorcycle,0.4919,20
traffic.mp4,person,0.4875,20
traffic.mp4,person,0.4771,20
traffic.mp4,motorcycle,0.4482,20
traffic.mp4,motorcycle,0.4473,20
traffic.mp4,person,0.4363,20
traffic.mp4,motorcycle,0.4289,20
traffic.mp4,motorcycle,0.4145,20
traffic.mp4,motorcycle,0.409,20
traffic.mp4,person,0.3992,20
traffic.mp4,motorcycle,0.397,20
traffic.mp4,person,0.3965,20
traffic.mp4,motorcycle,0.3944,20
traffic.mp4,person,0.3884,20
traffic.mp4,motorcycle,0.3806,20
traffic.mp4,motorcycle,0.3767,20
traffic.mp4,motorcycle,0.3657,20
traffic.mp4,motorcycle,0.3655,20
traffic.mp4,person,0.3453,20
traffic.mp4,person,0.3301,20
traffic.mp4,motorcycle,0.326,20
traffic.mp4,person,0.3161,20
traffic.mp4,person,0.3153,20
traffic.mp4,motorcycle,0.3149,20
traffic.mp4,motorcycle,0.2987,20
traffic.mp4,motorcycle,0.2966,20
traffic.mp4,motorcycle,0.29,20
traffic.mp4,motorcycle,0.2871,20
traffic.mp4,motorcycle,0.276,20
traffic.mp4,motorcycle,0.2757,20
traffic.mp4,motorcycle,0.2753,20
traffic.mp4,motorcycle,0.2751,20
traffic.mp4,motorcycle,0.2709,20
traffic.mp4,person,0.2645,20
traffic.mp4,person,0.2514,20
traffic.mp4,motorcycle,0.2501,20
traffic.mp4,car,0.8569,25
traffic.mp4,car,0.7868,25
traffic.mp4,car,0.7828,25
traffic.mp4,car,0.7437,25
traffic.mp4,motorcycle,0.6843,25
traffic.mp4,motorcycle,0.6499,25
traffic.mp4,motorcycle,0.582,25
traffic.mp4,person,0.5769,25
traffic.mp4,motorcycle,0.5517,25
traffic.mp4,motorcycle,0.4727,25
traffic.mp4,motorcycle,0.4695,25
traffic.mp4,motorcycle,0.4521,25
traffic.mp4,person,0.4441,25
traffic.mp4,motorcycle,0.417,25
traffic.mp4,car,0.4069,25
traffic.mp4,motorcycle,0.4023,25
traffic.mp4,person,0.3938,25
traffic.mp4,motorcycle,0.3875,25
traffic.mp4,truck,0.3856,25
traffic.mp4,motorcycle,0.3824,25
traffic.mp4,motorcycle,0.3791,25
traffic.mp4,person,0.3578,25
traffic.mp4,motorcycle,0.3574,25
traffic.mp4,person,0.3564,25
traffic.mp4,person,0.3489,25
traffic.mp4,motorcycle,0.3261,25
traffic.mp4,motorcycle,0.3001,25
traffic.mp4,motorcycle,0.2978,25
traffic.mp4,motorcycle,0.2973,25
traffic.mp4,motorcycle,0.2944,25
traffic.mp4,person,0.2936,25
traffic.mp4,motorcycle,0.2872,25
traffic.mp4,motorcycle,0.2807,25
traffic.mp4,person,0.2786,25
traffic.mp4,motorcycle,0.2702,25
traffic.mp4,person,0.2629,25
traffic.mp4,motorcycle,0.2528,25
traffic.mp4,person,0.2505,25
traffic.mp4,car,0.8301,30
traffic.mp4,car,0.8092,30
traffic.mp4,car,0.7837,30
traffic.mp4,person,0.5922,30
traffic.mp4,car,0.52,30
traffic.mp4,motorcycle,0.5183,30
traffic.mp4,motorcycle,0.5158,30
traffic.mp4,motorcycle,0.515,30
traffic.mp4,motorcycle,0.5137,30
traffic.mp4,motorcycle,0.5088,30
traffic.mp4,person,0.4677,30
traffic.mp4,motorcycle,0.4527,30
traffic.mp4,motorcycle,0.4228,30
traffic.mp4,motorcycle,0.421,30
traffic.mp4,motorcycle,0.3954,30
traffic.mp4,person,0.395,30
traffic.mp4,motorcycle,0.3898,30
traffic.mp4,motorcycle,0.3828,30
traffic.mp4,person,0.3705,30
traffic.mp4,car,0.3704,30
traffic.mp4,motorcycle,0.36,30
traffic.mp4,motorcycle,0.3537,30
traffic.mp4,person,0.3322,30
traffic.mp4,person,0.3292,30
traffic.mp4,motorcycle,0.3291,30
traffic.mp4,person,0.3217,30
traffic.mp4,motorcycle,0.3206,30
traffic.mp4,motorcycle,0.3178,30
traffic.mp4,motorcycle,0.3095,30
traffic.mp4,motorcycle,0.3086,30
traffic.mp4,motorcycle,0.2998,30
traffic.mp4,person,0.2933,30
traffic.mp4,motorcycle,0.2839,30
traffic.mp4,motorcycle,0.2694,30
traffic.mp4,person,0.267,30
traffic.mp4,person,0.2621,30
traffic.mp4,motorcycle,0.259,30
traffic.mp4,motorcycle,0.2588,30
traffic.mp4,motorcycle,0.2584,30
traffic.mp4,motorcycle,0.2563,30
traffic.mp4,truck,0.2533,30
traffic.mp4,motorcycle,0.2528,30
traffic.mp4,person,0.8047,35
traffic.mp4,car,0.8012,35
traffic.mp4,car,0.7699,35
traffic.mp4,car,0.6883,35
traffic.mp4,motorcycle,0.6329,35
traffic.mp4,motorcycle,0.6137,35
traffic.mp4,car,0.5591,35
traffic.mp4,motorcycle,0.504,35
traffic.mp4,person,0.5023,35
traffic.mp4,motorcycle,0.4849,35
traffic.mp4,motorcycle,0.4804,35
traffic.mp4,car,0.4569,35
traffic.mp4,motorcycle,0.4403,35
traffic.mp4,motorcycle,0.4324,35
traffic.mp4,motorcycle,0.4247,35
traffic.mp4,motorcycle,0.3887,35
traffic.mp4,motorcycle,0.3762,35
traffic.mp4,motorcycle,0.37,35
traffic.mp4,person,0.3488,35
traffic.mp4,motorcycle,0.3466,35
traffic.mp4,person,0.3455,35
traffic.mp4,person,0.3206,35
traffic.mp4,motorcycle,0.3036,35
traffic.mp4,motorcycle,0.2975,35
traffic.mp4,motorcycle,0.2878,35
traffic.mp4,motorcycle,0.2874,35
traffic.mp4,person,0.2602,35
traffic.mp4,person,0.2585,35
traffic.mp4,motorcycle,0.2579,35
traffic.mp4,truck,0.256,35
traffic.mp4,person,0.2523,35
traffic.mp4,person,0.2517,35
traffic.mp4,car,0.8558,40
traffic.mp4,car,0.7842,40
traffic.mp4,car,0.7077,40
traffic.mp4,motorcycle,0.6217,40
traffic.mp4,motorcycle,0.6129,40
traffic.mp4,motorcycle,0.6061,40
traffic.mp4,car,0.6017,40
traffic.mp4,car,0.5957,40
traffic.mp4,person,0.5584,40
traffic.mp4,motorcycle,0.478,40
traffic.mp4,motorcycle,0.4777,40
traffic.mp4,person,0.4153,40
traffic.mp4,motorcycle,0.4042,40
traffic.mp4,person,0.4028,40
traffic.mp4,motorcycle,0.3806,40
traffic.mp4,person,0.3553,40
traffic.mp4,motorcycle,0.3466,40
traffic.mp4,motorcycle,0.3385,40
traffic.mp4,motorcycle,0.3365,40
traffic.mp4,car,0.3361,40
traffic.mp4,person,0.3272,40
traffic.mp4,person,0.3239,40
traffic.mp4,motorcycle,0.3025,40
traffic.mp4,motorcycle,0.2932,40
traffic.mp4,motorcycle,0.2886,40
traffic.mp4,motorcycle,0.2884,40
traffic.mp4,person,0.2787,40
traffic.mp4,motorcycle,0.2505,40
traffic.mp4,car,0.7849,45
traffic.mp4,car,0.7535,45
traffic.mp4,motorcycle,0.6123,45
traffic.mp4,car,0.5997,45
traffic.mp4,car,0.5642,45
traffic.mp4,car,0.5423,45
traffic.mp4,person,0.5404,45
traffic.mp4,motorcycle,0.5281,45
traffic.mp4,motorcycle,0.5082,45
traffic.mp4,motorcycle,0.4898,45
traffic.mp4,motorcycle,0.4502,45
traffic.mp4,person,0.4432,45
traffic.mp4,motorcycle,0.4073,45
traffic.mp4,car,0.4064,45
traffic.mp4,motorcycle,0.3909,45
traffic.mp4,person,0.3807,45
traffic.mp4,person,0.3777,45
traffic.mp4,person,0.3717,45
traffic.mp4,motorcycle,0.3655,45
traffic.mp4,motorcycle,0.3633,45
traffic.mp4,motorcycle,0.3564,45
traffic.mp4,person,0.3403,45
traffic.mp4,person,0.314,45
traffic.mp4,motorcycle,0.3137,45
traffic.mp4,car,0.298,45
traffic.mp4,person,0.297,45
traffic.mp4,car,0.2862,45
traffic.mp4,person,0.2857,45
traffic.mp4,motorcycle,0.2782,45
traffic.mp4,person,0.2765,45
traffic.mp4,person,0.2596,45
traffic.mp4,person,0.2592,45
traffic.mp4,car,0.7889,50
traffic.mp4,car,0.7735,50
traffic.mp4,car,0.7206,50
traffic.mp4,car,0.6917,50
traffic.mp4,car,0.5088,50
traffic.mp4,motorcycle,0.5006,50
traffic.mp4,person,0.4808,50
traffic.mp4,motorcycle,0.4369,50
traffic.mp4,motorcycle,0.4356,50
traffic.mp4,motorcycle,0.4163,50
traffic.mp4,person,0.4124,50
traffic.mp4,motorcycle,0.411,50
traffic.mp4,car,0.4082,50
traffic.mp4,motorcycle,0.381,50
traffic.mp4,person,0.3789,50
traffic.mp4,person,0.3467,50
traffic.mp4,motorcycle,0.3302,50
traffic.mp4,person,0.3244,50
traffic.mp4,motorcycle,0.3167,50
traffic.mp4,person,0.3114,50
traffic.mp4,motorcycle,0.3104,50
traffic.mp4,motorcycle,0.3041,50
traffic.mp4,person,0.2974,50
traffic.mp4,person,0.2912,50
traffic.mp4,motorcycle,0.2686,50
traffic.mp4,motorcycle,0.2603,50
traffic.mp4,motorcycle,0.258,50
traffic.mp4,car,0.7428,55
traffic.mp4,car,0.7247,55
traffic.mp4,car,0.6809,55
traffic.mp4,car,0.6633,55
traffic.mp4,motorcycle,0.6585,55
traffic.mp4,car,0.6507,55
traffic.mp4,motorcycle,0.5711,55
traffic.mp4,person,0.5528,55
traffic.mp4,motorcycle,0.5527,55
traffic.mp4,motorcycle,0.5159,55
traffic.mp4,person,0.5136,55
traffic.mp4,motorcycle,0.5012,55
traffic.mp4,person,0.4948,55
traffic.mp4,motorcycle,0.4899,55
traffic.mp4,motorcycle,0.4599,55
traffic.mp4,person,0.4494,55
traffic.mp4,motorcycle,0.4186,55
traffic.mp4,motorcycle,0.3825,55
traffic.mp4,car,0.348,55
traffic.mp4,truck,0.3373,55
traffic.mp4,person,0.3365,55
traffic.mp4,person,0.3311,55
traffic.mp4,motorcycle,0.3255,55
traffic.mp4,motorcycle,0.3,55
traffic.mp4,motorcycle,0.299,55
traffic.mp4,motorcycle,0.2868,55
traffic.mp4,motorcycle,0.281,55
traffic.mp4,motorcycle,0.2804,55
traffic.mp4,motorcycle,0.2801,55
traffic.mp4,car,0.6945,60
traffic.mp4,car,0.6598,60
traffic.mp4,car,0.6401,60
traffic.mp4,car,0.5915,60
traffic.mp4,car,0.5721,60
traffic.mp4,motorcycle,0.5542,60
traffic.mp4,motorcycle,0.5258,60
traffic.mp4,motorcycle,0.4937,60
traffic.mp4,motorcycle,0.4393,60
traffic.mp4,motorcycle,0.4204,60
traffic.mp4,motorcycle,0.3994,60
traffic.mp4,person,0.3865,60
traffic.mp4,person,0.3802,60
traffic.mp4,car,0.3659,60
traffic.mp4,motorcycle,0.3576,60
traffic.mp4,person,0.3574,60
traffic.mp4,motorcycle,0.3539,60
traffic.mp4,car,0.3502,60
traffic.mp4,motorcycle,0.3222,60
traffic.mp4,motorcycle,0.3152,60
traffic.mp4,motorcycle,0.3148,60
traffic.mp4,person,0.3122,60
traffic.mp4,truck,0.29,60
traffic.mp4,motorcycle,0.2795,60
traffic.mp4,person,0.268,60
traffic.mp4,motorcycle,0.2673,60
traffic.mp4,motorcycle,0.2662,60
traffic.mp4,motorcycle,0.2635,60
traffic.mp4,car,0.2573,60
traffic.mp4,person,0.2523,60
traffic.mp4,car,0.7971,65
traffic.mp4,car,0.7389,65
traffic.mp4,car,0.6296,65
traffic.mp4,car,0.5995,65
traffic.mp4,motorcycle,0.4938,65
traffic.mp4,motorcycle,0.4922,65
traffic.mp4,motorcycle,0.488,65
traffic.mp4,motorcycle,0.4668,65
traffic.mp4,car,0.451,65
traffic.mp4,motorcycle,0.4178,65
traffic.mp4,person,0.3979,65
traffic.mp4,person,0.3963,65
traffic.mp4,bus,0.3957,65
traffic.mp4,motorcycle,0.3872,65
traffic.mp4,motorcycle,0.3637,65
traffic.mp4,motorcycle,0.356,65
traffic.mp4,person,0.3452,65
traffic.mp4,motorcycle,0.3413,65
traffic.mp4,person,0.326,65
traffic.mp4,person,0.3163,65
traffic.mp4,motorcycle,0.3008,65
traffic.mp4,person,0.2786,65
traffic.mp4,person,0.278,65
traffic.mp4,motorcycle,0.2773,65
traffic.mp4,person,0.2669,65
traffic.mp4,person,0.2648,65
traffic.mp4,person,0.2607,65
traffic.mp4,motorcycle,0.2598,65
traffic.mp4,motorcycle,0.2584,65
traffic.mp4,motorcycle,0.2532,65
traffic.mp4,car,0.7904,70
traffic.mp4,car,0.7748,70
traffic.mp4,car,0.6992,70
traffic.mp4,motorcycle,0.6254,70
traffic.mp4,car,0.4932,70
traffic.mp4,motorcycle,0.4844,70
traffic.mp4,car,0.4825,70
traffic.mp4,car,0.4809,70
traffic.mp4,motorcycle,0.462,70
traffic.mp4,motorcycle,0.4325,70
traffic.mp4,bus,0.4203,70
traffic.mp4,person,0.3931,70
traffic.mp4,person,0.3892,70
traffic.mp4,person,0.3744,70
traffic.mp4,motorcycle,0.3495,70
traffic.mp4,motorcycle,0.33,70
traffic.mp4,person,0.314,70
traffic.mp4,motorcycle,0.3046,70
traffic.mp4,person,0.304,70
traffic.mp4,person,0.3015,70
traffic.mp4,person,0.2946,70
traffic.mp4,motorcycle,0.2946,70
traffic.mp4,person,0.2852,70
traffic.mp4,motorcycle,0.2704,70
traffic.mp4,motorcycle,0.2561,70
traffic.mp4,car,0.7308,75
traffic.mp4,car,0.7297,75
traffic.mp4,car,0.6703,75
traffic.mp4,car,0.6479,75
traffic.mp4,motorcycle,0.5704,75
traffic.mp4,motorcycle,0.5554,75
traffic.mp4,motorcycle,0.4564,75
traffic.mp4,motorcycle,0.3978,75
traffic.mp4,motorcycle,0.3908,75
traffic.mp4,car,0.3851,75
traffic.mp4,person,0.3838,75
traffic.mp4,motorcycle,0.3527,75
traffic.mp4,person,0.3434,75
traffic.mp4,person,0.3425,75
traffic.mp4,person,0.3294,75
traffic.mp4,motorcycle,0.3288,75
traffic.mp4,motorcycle,0.3188,75
traffic.mp4,motorcycle,0.3188,75
traffic.mp4,motorcycle,0.3176,75
traffic.mp4,person,0.3155,75
traffic.mp4,person,0.2982,75
traffic.mp4,motorcycle,0.2913,75
traffic.mp4,motorcycle,0.29,75
traffic.mp4,car,0.2798,75
traffic.mp4,person,0.2708,75
traffic.mp4,motorcycle,0.2646,75
traffic.mp4,car,0.2628,75
traffic.mp4,motorcycle,0.2589,75
traffic.mp4,motorcycle,0.2534,75
traffic.mp4,motorcycle,0.2532,75
traffic.mp4,car,0.7674,80
traffic.mp4,car,0.6761,80
traffic.mp4,car,0.594,80
traffic.mp4,car,0.5664,80
traffic.mp4,car,0.5029,80
traffic.mp4,person,0.4483,80
traffic.mp4,motorcycle,0.4312,80
traffic.mp4,person,0.4178,80
traffic.mp4,motorcycle,0.4128,80
traffic.mp4,motorcycle,0.4033,80
traffic.mp4,motorcycle,0.3883,80
traffic.mp4,car,0.3772,80
traffic.mp4,person,0.3692,80
traffic.mp4,person,0.3641,80
traffic.mp4,motorcycle,0.361,80
traffic.mp4,motorcycle,0.3604,80
traffic.mp4,motorcycle,0.3534,80
traffic.mp4,person,0.3506,80
traffic.mp4,motorcycle,0.3499,80
traffic.mp4,car,0.3467,80
traffic.mp4,person,0.3465,80
traffic.mp4,motorcycle,0.3398,80
traffic.mp4,motorcycle,0.3342,80
traffic.mp4,motorcycle,0.3322,80
traffic.mp4,motorcycle,0.3318,80
traffic.mp4,motorcycle,0.3282,80
traffic.mp4,car,0.3234,80
traffic.mp4,motorcycle,0.3178,80
traffic.mp4,motorcycle,0.3113,80
traffic.mp4,motorcycle,0.2813,80
traffic.mp4,person,0.2773,80
traffic.mp4,motorcycle,0.2706,80
traffic.mp4,car,0.2678,80
traffic.mp4,car,0.2609,80
traffic.mp4,car,0.722,85
traffic.mp4,car,0.7028,85
traffic.mp4,car,0.6907,85
traffic.mp4,car,0.6192,85
traffic.mp4,car,0.5042,85
traffic.mp4,motorcycle,0.4969,85
traffic.mp4,person,0.4326,85
traffic.mp4,motorcycle,0.4211,85
traffic.mp4,car,0.4144,85
traffic.mp4,motorcycle,0.3996,85
traffic.mp4,motorcycle,0.3951,85
traffic.mp4,motorcycle,0.3553,85
traffic.mp4,person,0.3534,85
traffic.mp4,motorcycle,0.3479,85
traffic.mp4,motorcycle,0.3472,85
traffic.mp4,motorcycle,0.344,85
traffic.mp4,motorcycle,0.328,85
traffic.mp4,truck,0.3225,85
traffic.mp4,motorcycle,0.3209,85
traffic.mp4,person,0.3186,85
traffic.mp4,car,0.3037,85
traffic.mp4,car,0.286,85
traffic.mp4,car,0.2854,85
traffic.mp4,person,0.2724,85
traffic.mp4,bus,0.2689,85
traffic.mp4,motorcycle,0.2631,85
traffic.mp4,motorcycle,0.2563,85
traffic.mp4,car,0.821,90
traffic.mp4,car,0.7986,90
traffic.mp4,car,0.685,90
traffic.mp4,car,0.6758,90
traffic.mp4,motorcycle,0.6251,90
traffic.mp4,car,0.5938,90
traffic.mp4,car,0.5932,90
traffic.mp4,car,0.5876,90
traffic.mp4,person,0.4452,90
traffic.mp4,motorcycle,0.4284,90
traffic.mp4,bus,0.4224,90
traffic.mp4,motorcycle,0.3803,90
traffic.mp4,person,0.38,90
traffic.mp4,motorcycle,0.3769,90
traffic.mp4,person,0.3744,90
traffic.mp4,motorcycle,0.3558,90
traffic.mp4,motorcycle,0.348,90
traffic.mp4,motorcycle,0.344,90
traffic.mp4,motorcycle,0.3334,90
traffic.mp4,person,0.317,90
traffic.mp4,truck,0.3103,90
traffic.mp4,car,0.2845,90
traffic.mp4,motorcycle,0.2733,90
traffic.mp4,person,0.2638,90
traffic.mp4,motorcycle,0.2623,90
traffic.mp4,person,0.2591,90
traffic.mp4,car,0.256,90
traffic.mp4,car,0.7823,95
traffic.mp4,car,0.697,95
traffic.mp4,car,0.6559,95
traffic.mp4,car,0.6274,95
traffic.mp4,car,0.6223,95
traffic.mp4,car,0.6095,95
traffic.mp4,car,0.5729,95
traffic.mp4,motorcycle,0.5389,95
traffic.mp4,person,0.4864,95
traffic.mp4,motorcycle,0.4706,95
traffic.mp4,motorcycle,0.4158,95
traffic.mp4,car,0.4098,95
traffic.mp4,motorcycle,0.4046,95
traffic.mp4,truck,0.4021,95
traffic.mp4,person,0.3918,95
traffic.mp4,bus,0.3871,95
traffic.mp4,motorcycle,0.3667,95
traffic.mp4,motorcycle,0.3523,95
traffic.mp4,motorcycle,0.3497,95
traffic.mp4,car,0.3302,95
traffic.mp4,motorcycle,0.3118,95
traffic.mp4,person,0.2856,95
traffic.mp4,motorcycle,0.285,95
traffic.mp4,motorcycle,0.2819,95
traffic.mp4,person,0.2747,95
traffic.mp4,person,0.2679,95
traffic.mp4,motorcycle,0.2654,95
traffic.mp4,person,0.265,95
traffic.mp4,motorcycle,0.2628,95
traffic.mp4,person,0.2595,95
traffic.mp4,person,0.254,95
traffic.mp4,car,0.79,100
traffic.mp4,car,0.713,100
traffic.mp4,car,0.6685,100
traffic.mp4,car,0.6659,100
traffic.mp4,car,0.6561,100
traffic.mp4,car,0.6371,100
traffic.mp4,motorcycle,0.5853,100
traffic.mp4,motorcycle,0.5852,100
traffic.mp4,car,0.5722,100
traffic.mp4,person,0.5556,100
traffic.mp4,car,0.5507,100
traffic.mp4,motorcycle,0.5343,100
traffic.mp4,bus,0.5284,100
traffic.mp4,motorcycle,0.4875,100
traffic.mp4,motorcycle,0.4751,100
traffic.mp4,motorcycle,0.4442,100
traffic.mp4,car,0.4054,100
traffic.mp4,truck,0.3717,100
traffic.mp4,motorcycle,0.3683,100
traffic.mp4,motorcycle,0.3565,100
traffic.mp4,person,0.3475,100
traffic.mp4,motorcycle,0.3239,100
traffic.mp4,motorcycle,0.3097,100
traffic.mp4,motorcycle,0.3058,100
traffic.mp4,motorcycle,0.2788,100
traffic.mp4,person,0.2658,100
traffic.mp4,person,0.261,100
traffic.mp4,car,0.7298,105
traffic.mp4,car,0.6943,105
traffic.mp4,car,0.6407,105
traffic.mp4,car,0.6269,105
traffic.mp4,bus,0.6126,105
traffic.mp4,car,0.6083,105
traffic.mp4,car,0.578,105
traffic.mp4,motorcycle,0.5563,105
traffic.mp4,car,0.5405,105
traffic.mp4,motorcycle,0.5216,105
traffic.mp4,car,0.4659,105
traffic.mp4,motorcycle,0.4308,105
traffic.mp4,motorcycle,0.4004,105
traffic.mp4,car,0.3729,105
traffic.mp4,motorcycle,0.3681,105
traffic.mp4,person,0.3473,105
traffic.mp4,car,0.3321,105
traffic.mp4,car,0.3314,105
traffic.mp4,person,0.3308,105
traffic.mp4,bus,0.3257,105
traffic.mp4,motorcycle,0.3247,105
traffic.mp4,car,0.3194,105
traffic.mp4,motorcycle,0.3146,105
traffic.mp4,bus,0.2918,105
traffic.mp4,motorcycle,0.285,105
traffic.mp4,person,0.2713,105
traffic.mp4,motorcycle,0.2547,105
traffic.mp4,car,0.2532,105
traffic.mp4,truck,0.2526,105
traffic.mp4,car,0.7629,110
traffic.mp4,car,0.7416,110
traffic.mp4,car,0.7304,110
traffic.mp4,car,0.7044,110
traffic.mp4,car,0.6933,110
traffic.mp4,car,0.598,110
traffic.mp4,bus,0.5505,110
traffic.mp4,car,0.5111,110
traffic.mp4,car,0.5109,110
traffic.mp4,motorcycle,0.5011,110
traffic.mp4,motorcycle,0.4856,110
traffic.mp4,car,0.4788,110
traffic.mp4,motorcycle,0.4559,110
traffic.mp4,motorcycle,0.4297,110
traffic.mp4,motorcycle,0.3866,110
traffic.mp4,motorcycle,0.3676,110
traffic.mp4,motorcycle,0.3514,110
traffic.mp4,car,0.3512,110
traffic.mp4,truck,0.3349,110
traffic.mp4,motorcycle,0.3321,110
traffic.mp4,car,0.3051,110
traffic.mp4,motorcycle,0.2934,110
traffic.mp4,person,0.2932,110
traffic.mp4,truck,0.29,110
traffic.mp4,motorcycle,0.2801,110
traffic.mp4,person,0.2643,110
traffic.mp4,bus,0.2576,110
traffic.mp4,car,0.7452,115
traffic.mp4,car,0.7383,115
traffic.mp4,car,0.7158,115
traffic.mp4,car,0.6814,115
traffic.mp4,car,0.6692,115
traffic.mp4,car,0.6678,115
traffic.mp4,bus,0.6174,115
traffic.mp4,car,0.569,115
traffic.mp4,motorcycle,0.5653,115
traffic.mp4,motorcycle,0.5206,115
traffic.mp4,motorcycle,0.4972,115
traffic.mp4,motorcycle,0.4669,115
traffic.mp4,car,0.4495,115
traffic.mp4,motorcycle,0.4164,115
traffic.mp4,bus,0.3807,115
traffic.mp4,car,0.3599,115
traffic.mp4,car,0.357,115
traffic.mp4,motorcycle,0.3479,115
traffic.mp4,motorcycle,0.3459,115
traffic.mp4,person,0.3097,115
traffic.mp4,motorcycle,0.2997,115
traffic.mp4,car,0.2971,115
traffic.mp4,person,0.2965,115
traffic.mp4,person,0.2951,115
traffic.mp4,motorcycle,0.2795,115
traffic.mp4,motorcycle,0.2786,115
traffic.mp4,person,0.2715,115
traffic.mp4,person,0.2654,115
traffic.mp4,motorcycle,0.2608,115
traffic.mp4,motorcycle,0.2576,115
traffic.mp4,motorcycle,0.2528,115
traffic.mp4,bus,0.7828,120
traffic.mp4,car,0.7583,120
traffic.mp4,car,0.7143,120
traffic.mp4,car,0.7009,120
traffic.mp4,car,0.699,120
traffic.mp4,car,0.6626,120
